step,eigenvalue_index,eigenvalue,log_eigenvalue
0,1,0.2785143256187439,-0.5551524616135465
0,2,0.27687788009643555,-0.5577117388581959
0,3,0.2748763859272003,-0.5608625679121245
0,4,0.2703659236431122,-0.5680480468515151
0,5,0.26935410499572754,-0.5696764013565347
0,6,0.2667887806892395,-0.5738324378259695
0,7,0.26335397362709045,-0.5794601243871947
0,8,0.26148951053619385,-0.5825457278583458
0,9,0.25975269079208374,-0.5854399448676045
0,10,0.2578725516796112,-0.5885948823230378
0,11,0.25390639901161194,-0.5953263537918422
0,12,0.25390639901161194,-0.5953263537918422
0,13,0.25390639901161194,-0.5953263537918422
0,14,0.25390639901161194,-0.5953263537918422
0,15,0.25390639901161194,-0.5953263537918422
0,16,0.25390639901161194,-0.5953263537918422
0,17,0.25390639901161194,-0.5953263537918422
0,18,0.25390639901161194,-0.5953263537918422
0,19,0.25390639901161194,-0.5953263537918422
0,20,0.25390639901161194,-0.5953263537918422
0,21,0.25390639901161194,-0.5953263537918422
0,22,0.25390639901161194,-0.5953263537918422
0,23,0.25390639901161194,-0.5953263537918422
0,24,0.25390639901161194,-0.5953263537918422
0,25,0.25390639901161194,-0.5953263537918422
0,26,0.25390639901161194,-0.5953263537918422
0,27,0.25390639901161194,-0.5953263537918422
0,28,0.25390639901161194,-0.5953263537918422
0,29,0.25390639901161194,-0.5953263537918422
0,30,0.25390639901161194,-0.5953263537918422
0,31,0.25390639901161194,-0.5953263537918422
0,32,0.25390639901161194,-0.5953263537918422
0,33,0.012873398140072823,-1.8903067989630933
0,34,0.012623079121112823,-1.8988346956307567
0,35,0.01252447534352541,-1.9022404578905954
0,36,0.012506582774221897,-1.9028613381907833
0,37,0.012476693838834763,-1.9039004817829204
0,38,0.012461619451642036,-1.9044255152041438
0,39,0.01243740227073431,-1.9052703187847155
0,40,0.012415136210620403,-1.9060485112929602
0,41,0.012407423928380013,-1.9063183788415854
0,42,0.005144837778061628,-2.2886283144299018
0,43,0.004770835395902395,-2.32140556727769
0,44,0.00425788015127182,-2.370806567034342
0,45,0.004177907481789589,-2.3790411815393244
0,46,0.003792467527091503,-2.4210781291609678
